s,eta
2.49266166166166,-0.243055540743429
2.49566366366366,-0.243300247935398
2.49866566566567,-0.243544464786637
2.50166766766767,-0.243788192768836
2.50466966966967,-0.244031433347801
2.50767167167167,-0.244274187983491
2.51067367367367,-0.244516458130039
2.51367567567568,-0.244758245235788
2.51667767767768,-0.244999550743314
2.51967967967968,-0.24524037608946
2.52268168168168,-0.24548072270536
2.52568368368368,-0.245720592016469
2.52868568568569,-0.245959985442593
2.53168768768769,-0.246198904397914
2.53468968968969,-0.246437350291019
2.53769169169169,-0.246675324524928
2.54069369369369,-0.24691282849712
2.5436956956957,-0.247149863599564
2.5466976976977,-0.24738643121874
2.5496996996997,-0.247622532735672
2.5527017017017,-0.247858169525952
2.5557037037037,-0.248093342959766
2.55870570570571,-0.248328054401923
2.56170770770771,-0.248562305211877
2.56470970970971,-0.248796096743761
2.56771171171171,-0.249029430346402
2.57071371371371,-0.249262307363358
2.57371571571572,-0.249494729132936
2.57671771771772,-0.249726696988222
2.57971971971972,-0.249958212257102
2.58272172172172,-0.250189276262293
2.58572372372372,-0.250419890321363
2.58872572572573,-0.250650055746761
2.59172772772773,-0.250879773845835
2.59472972972973,-0.251109045920864
2.59773173173173,-0.251337873269078
2.60073373373373,-0.251566257182683
2.60373573573574,-0.251794198948888
2.60673773773774,-0.252021699849925
2.60973973973974,-0.252248761163077
2.61274174174174,-0.252475384160697
2.61574374374374,-0.252701570110238
2.61874574574575,-0.252927320274272
2.62174774774775,-0.253152635910515
2.62474974974975,-0.253377518271848
2.62775175175175,-0.253601968606346
2.63075375375375,-0.253825988157293
2.63375575575576,-0.254049578163213
2.63675775775776,-0.254272739857886
2.63975975975976,-0.254495474470376
2.64276176176176,-0.25471778322505
2.64576376376376,-0.2549396673416
2.64876576576577,-0.25516112803507
2.65176776776777,-0.255382166515873
2.65476976976977,-0.255602783989815
2.65777177177177,-0.255822981658116
2.66077377377377,-0.256042760717436
2.66377577577578,-0.256262122359888
2.66677777777778,-0.25648106777307
2.66977977977978,-0.256699598140077
2.67278178178178,-0.256917714639529
2.67578378378378,-0.257135418445589
2.67878578578579,-0.257352710727983
2.68178778778779,-0.257569592652026
2.68478978978979,-0.257786065378635
2.68779179179179,-0.258002130064357
2.69079379379379,-0.258217787861386
2.6937957957958,-0.258433039917583
2.6967977977978,-0.258647887376498
2.6997997997998,-0.258862331377389
2.7028018018018,-0.259076373055245
2.7058038038038,-0.259290013540799
2.70880580580581,-0.259503253960558
2.71180780780781,-0.259716095436812
2.71480980980981,-0.259928539087663
2.71781181181181,-0.260140586027038
2.72081381381381,-0.260352237364713
2.72381581581582,-0.260563494206328
2.72681781781782,-0.260774357653409
2.72981981981982,-0.260984828803388
2.73282182182182,-0.261194908749619
2.73582382382382,-0.2614045985814
2.73882582582583,-0.261613899383989
2.74182782782783,-0.261822812238623
2.74482982982983,-0.26203133822254
2.74783183183183,-0.262239478408994
2.75083383383383,-0.262447233867274
2.75383583583584,-0.262654605662722
2.75683783783784,-0.262861594856755
2.75983983983984,-0.263068202506876
2.76284184184184,-0.263274429666698
2.76584384384384,-0.26348027738596
2.76884584584585,-0.263685746710544
2.77184784784785,-0.263890838682493
2.77484984984985,-0.26409555434003
2.77785185185185,-0.264299894717573
2.78085385385385,-0.264503860845755
2.78385585585586,-0.264707453751439
2.78685785785786,-0.264910674457737
2.78985985985986,-0.265113523984026
2.79286186186186,-0.265316003345965
2.79586386386386,-0.265518113555513
2.79886586586587,-0.265719855620945
2.80186786786787,-0.265921230546869
2.80486986986987,-0.266122239334241
2.80787187187187,-0.266322882980387
2.81087387387387,-0.26652316247901
2.81387587587588,-0.266723078820217
2.81687787787788,-0.266922632990528
2.81987987987988,-0.267121825972893
2.82288188188188,-0.267320658746713
2.82588388388388,-0.267519132287849
2.82888588588589,-0.267717247568644
2.83188788788789,-0.267915005557935
2.83488988988989,-0.268112407221072
2.83789189189189,-0.268309453519929
2.84089389389389,-0.268506145412924
2.8438958958959,-0.268702483855034
2.8468978978979,-0.268898469797807
2.8498998998999,-0.269094104189381
2.8529019019019,-0.269289387974498
2.8559039039039,-0.26948432209452
2.85890590590591,-0.269678907487441
2.86190790790791,-0.269873145087906
2.86490990990991,-0.270067035827224
2.86791191191191,-0.270260580633382
2.87091391391391,-0.270453780431064
2.87391591591592,-0.270646636141657
2.87691791791792,-0.270839148683278
2.87991991991992,-0.271031318970776
2.88292192192192,-0.271223147915755
2.88592392392392,-0.271414636426585
2.88892592592593,-0.271605785408418
2.89192792792793,-0.2717965957632
2.89492992992993,-0.271987068389685
2.89793193193193,-0.272177204183454
2.90093393393393,-0.272367004036923
2.90393593593594,-0.272556468839359
2.90693793793794,-0.272745599476895
2.90993993993994,-0.272934396832545
2.91294194194194,-0.273122861786211
2.91594394394394,-0.273310995214707
2.91894594594595,-0.273498797991763
2.92194794794795,-0.273686270988044
2.92494994994995,-0.273873415071162
2.92795195195195,-0.274060231105689
2.93095395395395,-0.27424671995317
2.93395595595596,-0.274432882472138
2.93695795795796,-0.274618719518126
2.93995995995996,-0.27480423194368
2.94296196196196,-0.27498942059837
2.94596396396396,-0.275174286328807
2.94896596596597,-0.275358829978654
2.95196796796797,-0.275543052388639
2.95496996996997,-0.275726954396566
2.95797197197197,-0.275910536837331
2.96097397397397,-0.27609380054293
2.96397597597598,-0.276276746342478
2.96697797797798,-0.276459375062214
2.96997997997998,-0.276641687525521
2.97298198198198,-0.276823684552932
2.97598398398398,-0.277005366962146
2.97898598598599,-0.277186735568038
2.98198798798799,-0.277367791182674
2.98498998998999,-0.277548534615321
2.98799199199199,-0.277728966672457
2.99099399399399,-0.27790908815779
2.993995995996,-0.27808889987226
2.996997997998,-0.27826840261406
3,-0.278447597178644
