s,cos_phi
2.62174774774775,0.337368419826141
2.62474974974975,0.337314757101949
2.62775175175175,0.337261213092857
2.63075375375375,0.337207787406219
2.63375575575576,0.337154479651119
2.63675775775776,0.337101289438355
2.63975975975976,0.337048216380432
2.64276176176176,0.336995260091554
2.64576376376376,0.33694242018761
2.64876576576577,0.336889696286172
2.65176776776777,0.33683708800648
2.65476976976977,0.336784594969435
2.65777177177177,0.33673221679759
2.66077377377377,0.336679953115141
2.66377577577578,0.336627803547917
2.66677777777778,0.336575767723373
2.66977977977978,0.336523845270581
2.67278178178178,0.336472035820219
2.67578378378378,0.336420339004565
2.67878578578579,0.336368754457487
2.68178778778779,0.336317281814435
2.68478978978979,0.336265920712431
2.68779179179179,0.336214670790063
2.69079379379379,0.336163531687475
2.6937957957958,0.33611250304636
2.6967977977978,0.336061584509947
2.6997997997998,0.336010775723001
2.7028018018018,0.335960076331809
2.7058038038038,0.33590948598417
2.70880580580581,0.335859004329394
2.71180780780781,0.335808631018289
2.71480980980981,0.335758365703152
2.71781181181181,0.335708208037766
2.72081381381381,0.335658157677386
2.72381581581582,0.335608214278738
2.72681781781782,0.335558377500005
2.72981981981982,0.335508647000822
2.73282182182182,0.335459022442269
2.73582382382382,0.335409503486862
2.73882582582583,0.335360089798548
2.74182782782783,0.335310781042691
2.74482982982983,0.335261576886073
2.74783183183183,0.335212476996882
2.75083383383383,0.335163481044702
2.75383583583584,0.335114588700512
2.75683783783784,0.335065799636674
2.75983983983984,0.335017113526927
2.76284184184184,0.334968530046381
2.76584384384384,0.334920048871509
2.76884584584585,0.334871669680137
2.77184784784785,0.334823392151442
2.77484984984985,0.334775215965943
2.77785185185185,0.334727140805491
2.78085385385385,0.334679166353267
2.78385585585586,0.334631292293772
2.78685785785786,0.33458351831282
2.78985985985986,0.334535844097533
2.79286186186186,0.334488269336333
2.79586386386386,0.334440793718935
2.79886586586587,0.334393416936343
2.80186786786787,0.334346138680838
2.80486986986987,0.334298958645976
2.80787187187187,0.33425187652658
2.81087387387387,0.334204892018734
2.81387587587588,0.334158004819776
2.81687787787788,0.33411121462829
2.81987987987988,0.334064521144103
2.82288188188188,0.334017924068276
2.82588388388388,0.333971423103098
2.82888588588589,0.33392501795208
2.83188788788789,0.333878708319951
2.83488988988989,0.333832493912646
2.83789189189189,0.333786374437307
2.84089389389389,0.333740349602271
2.8438958958959,0.333694419117069
2.8468978978979,0.333648582692413
2.8498998998999,0.333602840040198
2.8529019019019,0.333557190873491
2.8559039039039,0.333511634906525
2.85890590590591,0.333466171854696
2.86190790790791,0.333420801434554
2.86490990990991,0.333375523363799
2.86791191191191,0.333330337361277
2.87091391391391,0.333285243146968
2.87391591591592,0.333240240441987
2.87691791791792,0.333195328968574
2.87991991991992,0.333150508450093
2.88292192192192,0.333105778611019
2.88592392392392,0.333061139176938
2.88892592592593,0.333016589874543
2.89192792792793,0.332972130431621
2.89492992992993,0.332927760577056
2.89793193193193,0.332883480040816
2.90093393393393,0.332839288553953
2.90393593593594,0.332795185848598
2.90693793793794,0.332751171657948
2.90993993993994,0.33270724571627
2.91294194194194,0.332663407758891
2.91594394394394,0.332619657522192
2.91894594594595,0.332575994743606
2.92194794794795,0.332532419161611
2.92494994994995,0.332488930515722
2.92795195195195,0.332445528546491
2.93095395395395,0.3324022129955
2.93395595595596,0.332358983605354
2.93695795795796,0.332315840119678
2.93995995995996,0.33227278228311
2.94296196196196,0.332229809841299
2.94596396396396,0.332186922540898
2.94896596596597,0.332144120129559
2.95196796796797,0.332101402355928
2.95496996996997,0.332058768969643
2.95797197197197,0.332016219721322
2.96097397397397,0.331973754362568
2.96397597597598,0.331931372645957
2.96697797797798,0.331889074325034
2.96997997997998,0.331846859154312
2.97298198198198,0.331804726889262
2.97598398398398,0.331762677286315
2.97898598598599,0.331720710102851
2.98198798798799,0.331678825097197
2.98498998998999,0.331637022028622
2.98799199199199,0.331595300657335
2.99099399399399,0.331553660744475
2.993995995996,0.331512102052111
2.996997997998,0.331470624343238
3,0.331429227381768
