s,P_1
2.63375575575576,8663.7149036487
2.63675775775776,8662.50819657871
2.63975975975976,8661.30406053332
2.64276176176176,8660.1024873536
2.64576376376376,8658.90346891486
2.64876576576577,8657.70699712651
2.65176776776777,8656.51306393185
2.65476976976977,8655.3216613079
2.65777177177177,8654.13278126523
2.66077377377377,8652.9464158478
2.66377577577578,8651.76255713277
2.66677777777778,8650.58119723031
2.66977977977978,8649.40232828346
2.67278178178178,8648.22594246798
2.67578378378378,8647.05203199212
2.67878578578579,8645.88058909648
2.68178778778779,8644.71160605387
2.68478978978979,8643.54507516912
2.68779179179179,8642.3809887789
2.69079379379379,8641.21933925161
2.6937957957958,8640.06011898713
2.6967977977978,8638.90332041676
2.6997997997998,8637.74893600299
2.7028018018018,8636.59695823935
2.7058038038038,8635.44737965028
2.70880580580581,8634.30019279094
2.71180780780781,8633.15539024709
2.71480980980981,8632.01296463488
2.71781181181181,8630.87290860074
2.72081381381381,8629.73521482124
2.72381581581582,8628.59987600287
2.72681781781782,8627.46688488195
2.72981981981982,8626.33623422446
2.73282182182182,8625.20791682587
2.73582382382382,8624.08192551102
2.73882582582583,8622.95825313396
2.74182782782783,8621.8368925778
2.74482982982983,8620.71783675456
2.74783183183183,8619.60107860505
2.75083383383383,8618.48661109868
2.75383583583584,8617.37442723335
2.75683783783784,8616.2645200353
2.75983983983984,8615.15688255897
2.76284184184184,8614.05150788685
2.76584384384384,8612.94838912933
2.76884584584585,8611.84751942461
2.77184784784785,8610.74889193848
2.77484984984985,8609.65249986426
2.77785185185185,8608.55833642262
2.78085385385385,8607.46639486144
2.78385585585586,8606.37666845573
2.78685785785786,8605.28915050738
2.78985985985986,8604.20383434518
2.79286186186186,8603.12071332455
2.79586386386386,8602.03978082749
2.79886586586587,8600.96103026241
2.80186786786787,8599.88445506401
2.80486986986987,8598.81004869316
2.80787187187187,8597.73780463676
2.81087387387387,8596.6677164076
2.81387587587588,8595.59977754426
2.81687787787788,8594.53398161095
2.81987987987988,8593.47032219744
2.82288188188188,8592.40879291884
2.82588388388388,8591.34938741559
2.82888588588589,8590.29209935323
2.83188788788789,8589.23692242234
2.83488988988989,8588.18385033841
2.83789189189189,8587.1328768417
2.84089389389389,8586.08399569713
2.8438958958959,8585.03720069417
2.8468978978979,8583.99248564667
2.8498998998999,8582.94984439282
2.8529019019019,8581.90927079497
2.8559039039039,8580.87075873953
2.85890590590591,8579.83430213687
2.86190790790791,8578.79989492117
2.86490990990991,8577.76753105033
2.86791191191191,8576.73720450587
2.87091391391391,8575.70890929275
2.87391591591592,8574.68263943933
2.87691791791792,8573.65838899722
2.87991991991992,8572.63615204118
2.88292192192192,8571.61592266899
2.88592392392392,8570.59769500136
2.88892592592593,8569.58146318182
2.89192792792793,8568.56722137656
2.89492992992993,8567.55496377443
2.89793193193193,8566.54468458669
2.90093393393393,8565.53637804703
2.90393593593594,8564.53003841139
2.90693793793794,8563.52565995786
2.90993993993994,8562.5232369866
2.91294194194194,8561.5227638197
2.91594394394394,8560.52423480113
2.91894594594595,8559.52764429657
2.92194794794795,8558.53298669333
2.92494994994995,8557.54025640028
2.92795195195195,8556.54944784772
2.93095395395395,8555.56055548725
2.93395595595596,8554.57357379171
2.93695795795796,8553.58849725509
2.93995995995996,8552.60532039238
2.94296196196196,8551.62403773949
2.94596396396396,8550.64464385319
2.94896596596597,8549.66713331096
2.95196796796797,8548.69150071089
2.95496996996997,8547.71774067165
2.95797197197197,8546.74584783229
2.96097397397397,8545.77581685226
2.96397597597598,8544.80764241121
2.96697797797798,8543.84131920896
2.96997997997998,8542.87684196537
2.97298198198198,8541.91420542027
2.97598398398398,8540.95340433335
2.97898598598599,8539.99443348409
2.98198798798799,8539.03728767162
2.98498998998999,8538.08196171469
2.98799199199199,8537.12845045152
2.99099399399399,8536.17674873975
2.993995995996,8535.22685145635
2.996997997998,8534.27875349747
3,8533.33244977844
