s,I_2k
0.6014004004004,35.3837720827325
0.604402402402402,35.4088309689824
0.607404404404404,35.4336316981462
0.610406406406406,35.4581780236118
0.613408408408408,35.4824736295937
0.61641041041041,35.5065221326561
0.619412412412412,35.5303270831971
0.622414414414414,35.5538919668957
0.625416416416416,35.5772202061223
0.628418418418419,35.6003151613138
0.63142042042042,35.6231801323148
0.634422422422422,35.6458183596844
0.637424424424424,35.6682330259718
0.640426426426426,35.690427256959
0.643428428428429,35.7124041228743
0.64643043043043,35.734166639574
0.649432432432432,35.7557177696974
0.652434434434434,35.7770604237913
0.655436436436436,35.7981974614087
0.658438438438439,35.8191316921801
0.66144044044044,35.8398658768588
0.664442442442442,35.8604027283411
0.667444444444445,35.880744912662
0.670446446446446,35.9008950499666
0.673448448448449,35.9208557154587
0.67645045045045,35.9406294403263
0.679452452452452,35.9602187126455
0.682454454454455,35.9796259782628
0.685456456456456,35.9988536416561
0.688458458458459,36.0179040667761
0.69146046046046,36.0367795778673
0.694462462462462,36.0554824602705
0.697464464464465,36.0740149612053
0.700466466466466,36.0923792905356
0.703468468468469,36.1105776215169
0.706470470470471,36.1286120915257
0.709472472472472,36.1464848027733
0.712474474474475,36.1641978230016
0.715476476476476,36.1817531861644
0.718478478478479,36.1991528930921
0.721480480480481,36.2163989121418
0.724482482482482,36.2334931798321
0.727484484484485,36.2504376014641
0.730486486486487,36.2672340517279
0.733488488488488,36.2838843752954
0.736490490490491,36.3003903874005
0.739492492492492,36.3167538744049
0.742494494494495,36.3329765943529
0.745496496496497,36.3490602775125
0.748498498498498,36.3650066269053
0.751500500500501,36.3808173188239
0.754502502502503,36.3964940033392
0.757504504504505,36.4120383047949
0.760506506506507,36.4274518222921
0.763508508508508,36.4427361301633
0.766510510510511,36.4578927784358
0.769512512512513,36.4729232932849
0.772514514514515,36.4878291774777
0.775516516516517,36.5026119108068
0.778518518518518,36.5172729505152
0.781520520520521,36.5318137317113
0.784522522522523,36.546235667776
0.787524524524525,36.5605401507601
0.790526526526527,36.574728551774
0.793528528528529,36.5888022213683
0.796530530530531,36.6027624899076
0.799532532532533,36.6166106679349
0.802534534534535,36.6303480465295
0.805536536536537,36.6439758976566
0.808538538538539,36.6574954745103
0.811540540540541,36.6709080118486
0.814542542542543,36.6842147263221
0.817544544544545,36.6974168167958
0.820546546546547,36.7105154646636
0.823548548548549,36.7235118341572
0.826550550550551,36.7364070726479
0.829552552552553,36.7492023109428
0.832554554554555,36.7618986635746
0.835556556556557,36.7744972290851
0.838558558558559,36.786999090304
0.841560560560561,36.7994053146211
0.844562562562563,36.8117169542529
0.847564564564565,36.8239350465051
0.850566566566567,36.8360606140281
0.853568568568569,36.8480946650687
0.856570570570571,36.8600381937157
0.859572572572573,36.871892180142
0.862574574574575,36.8836575908402
0.865576576576577,36.8953353788547
0.868578578578579,36.9069264840092
0.871580580580581,36.9184318331286
0.874582582582583,36.9298523402579
0.877584584584585,36.9411889068763
0.880586586586587,36.9524424221063
0.883588588588589,36.9636137629201
0.886590590590591,36.9747037943413
0.889592592592593,36.9857133696421
0.892594594594595,36.9966433305381
0.895596596596597,37.0074945073777
0.898598598598599,37.0182677193293
0.901600600600601,37.0289637745641
0.904602602602603,37.0395834704353
0.907604604604605,37.0501275936547
0.910606606606607,37.0605969204647
0.913608608608609,37.0709922168083
0.916610610610611,37.0813142384952
0.919612612612613,37.0915637313645
0.922614614614615,37.1017414314452
0.925616616616617,37.1118480651128
0.928618618618619,37.1218843492436
0.931620620620621,37.1318509913656
0.934622622622623,37.1417486898073
0.937624624624625,37.1515781338427
0.940626626626627,37.1613400038348
0.943628628628629,37.1710349713752
0.946630630630631,37.1806636994225
0.949632632632633,37.1902268424367
0.952634634634635,37.1997250465124
0.955636636636637,37.2091589495089
0.958638638638639,37.2185291811777
0.961640640640641,37.2278363632886
0.964642642642643,37.2370811097525
0.967644644644645,37.2462640267425
0.970646646646647,37.2553857128129
0.973648648648649,37.2644467590158
0.976650650650651,37.2734477490156
0.979652652652653,37.2823892592017
0.982654654654655,37.2912718587987
0.985656656656657,37.3000961099755
0.988658658658659,37.3088625679514
0.991660660660661,37.3175717811013
0.994662662662663,37.3262242910581
0.997664664664665,37.3348206328141
1.00066666666667,37.3433613348203
1.00366866866867,37.3518469190838
1.00667067067067,37.3602779012637
1.00967267267267,37.3686547907653
1.01267467467467,37.3769780908325
1.01567667667668,37.385248298639
1.01867867867868,37.3934659053773
1.02168068068068,37.4016313963468
1.02468268268268,37.4097452510398
1.02768468468468,37.4178079432268
1.03068668668669,37.425819941039
1.03368868868869,37.4337817070511
1.03669069069069,37.4416936983615
1.03969269269269,37.4495563666711
1.04269469469469,37.4573701583617
1.0456966966967,37.4651355145721
1.0486986986987,37.4728528712735
1.0517007007007,37.4805226593432
1.0547027027027,37.4881453046375
1.0577047047047,37.4957212280632
1.06070670670671,37.5032508456476
1.06370870870871,37.510734568608
1.06671071071071,37.5181728034191
1.06971271271271,37.5255659518806
1.07271471471471,37.5329144111819
1.07571671671672,37.5402185739679
1.07871871871872,37.5474788284015
1.08172072072072,37.5546955582268
1.08472272272272,37.5618691428302
1.08772472472472,37.5689999573012
1.09072672672673,37.5760883724916
1.09372872872873,37.5831347550744
1.09673073073073,37.5901394676009
1.09973273273273,37.5971028685578
1.10273473473473,37.6040253124225
1.10573673673674,37.6109071497185
1.10873873873874,37.6177487270686
1.11174074074074,37.6245503872486
1.11474274274274,37.6313124692393
1.11774474474474,37.638035308278
1.12074674674675,37.6447192359087
1.12374874874875,37.6513645800325
1.12675075075075,37.657971664956
1.12975275275275,37.6645408114397
1.13275475475475,37.6710723367458
1.13575675675676,37.6775665546843
1.13875875875876,37.6840237756594
1.14176076076076,37.6904443067146
1.14476276276276,37.6968284515771
1.14776476476476,37.7031765107019
1.15076676676677,37.7094887813149
1.15376876876877,37.7157655574551
1.15677077077077,37.7220071300169
1.15977277277277,37.7282137867908
1.16277477477477,37.7343858125045
1.16577677677678,37.7405234888621
1.16877877877878,37.7466270945842
1.17178078078078,37.752696905446
1.17478278278278,37.7587331943156
1.17778478478478,37.7647362311919
1.18078678678679,37.7707062832407
1.18378878878879,37.7766436148323
1.18679079079079,37.7825484875761
1.18979279279279,37.7884211603568
1.19279479479479,37.7942618893689
1.1957967967968,37.8000709281509
1.1987987987988,37.8058485276189
1.2018008008008,37.8115949361003
1.2048028028028,37.817310399366
1.2078048048048,37.822995160663
1.21080680680681,37.8286494607462
1.21380880880881,37.8342735379093
1.21681081081081,37.8398676280161
1.21981281281281,37.8454319645305
1.22281481481481,37.8509667785468
1.22581681681682,37.856472298819
1.22881881881882,37.8619487517897
1.23182082082082,37.8673963616189
1.23482282282282,37.8728153502125
1.23782482482482,37.8782059372494
1.24082682682683,37.8835683402096
1.24382882882883,37.8889027744009
1.24683083083083,37.8942094529853
1.24983283283283,37.8994885870056
1.25283483483483,37.9047403854112
1.25583683683684,37.9099650550833
1.25883883883884,37.9151628008601
1.26184084084084,37.9203338255619
1.26484284284284,37.925478330015
1.26784484484484,37.930596513076
1.27084684684685,37.9356885716556
1.27384884884885,37.9407547007417
1.27685085085085,37.9457950934226
1.27985285285285,37.9508099409097
1.28285485485485,37.95579943256
1.28585685685686,37.9607637558978
1.28885885885886,37.9657030966371
1.29186086086086,37.9706176387022
1.29486286286286,37.9755075642498
1.29786486486486,37.9803730536891
1.30086686686687,37.9852142857028
1.30386886886887,37.9900314372673
1.30687087087087,37.9948246836725
1.30987287287287,37.9995941985419
1.31287487487487,38.0043401538517
1.31587687687688,38.0090627199504
1.31887887887888,38.013762065577
1.32188088088088,38.0184383578807
1.32488288288288,38.0230917624383
1.32788488488488,38.027722443273
1.33088688688689,38.0323305628721
1.33388888888889,38.0369162822046
1.33689089089089,38.0414797607387
1.33989289289289,38.046021156459
1.34289489489489,38.0505406258837
1.3458968968969,38.0550383240805
1.3488988988989,38.0595144046843
1.3519009009009,38.0639690199123
1.3549029029029,38.0684023205811
1.3579049049049,38.0728144561216
1.36090690690691,38.0772055745955
1.36390890890891,38.0815758227101
1.36691091091091,38.0859253458338
1.36991291291291,38.090254288011
1.37291491491491,38.0945627919769
1.37591691691692,38.0988509991725
1.37891891891892,38.1031190497585
1.38192092092092,38.1073670826298
1.38492292292292,38.1115952354295
1.38792492492492,38.1158036445629
1.39092692692693,38.119992445211
1.39392892892893,38.124161771344
1.39693093093093,38.128311755735
1.39993293293293,38.1324425299725
1.40293493493493,38.1365542244741
1.40593693693694,38.1406469684987
1.40893893893894,38.1447208901596
1.41194094094094,38.1487761164369
1.41494294294294,38.1528127731895
1.41794494494494,38.1568309851677
1.42094694694695,38.160830876025
1.42394894894895,38.16481256833
1.42695095095095,38.1687761835781
1.42995295295295,38.1727218422029
1.43295495495495,38.1766496635881
1.43595695695696,38.1805597660781
1.43895895895896,38.1844522669897
1.44196096096096,38.1883272826227
1.44496296296296,38.1921849282709
1.44796496496496,38.1960253182329
1.45096696696697,38.1998485658224
1.45396896896897,38.203654783379
1.45697097097097,38.207444082278
1.45997297297297,38.2112165729412
1.46297497497497,38.2149723648465
1.46597697697698,38.2187115665379
1.46897897897898,38.2224342856356
1.47198098098098,38.2261406288452
1.47498298298298,38.2298307019675
1.47798498498498,38.2335046099083
1.48098698698699,38.2371624566869
1.48398898898899,38.2408043454461
1.48699099099099,38.244430378461
1.48999299299299,38.2480406571478
1.49299499499499,38.2516352820729
1.495996996997,38.2552143529617
1.498998998999,38.2587779687071
1.502001001001,38.2623262273781
1.505003003003,38.2658592262285
1.508005005005,38.2693770617046
1.51100700700701,38.2728798294544
1.51400900900901,38.2763676243347
1.51701101101101,38.2798405404201
1.52001301301301,38.2832986710103
1.52301501501502,38.2867421086382
1.52601701701702,38.2901709450778
1.52901901901902,38.2935852713513
1.53202102102102,38.2969851777376
1.53502302302302,38.3003707537789
1.53802502502502,38.3037420882887
1.54102702702703,38.3070992693586
1.54402902902903,38.3104423843662
1.54703103103103,38.3137715199814
1.55003303303303,38.3170867621742
1.55303503503503,38.3203881962212
1.55603703703704,38.3236759067127
1.55903903903904,38.3269499775595
1.56204104104104,38.3302104919994
1.56504304304304,38.3334575326043
1.56804504504504,38.3366911812862
1.57104704704705,38.3399115193041
1.57404904904905,38.3431186272704
1.57705105105105,38.3463125851571
1.58005305305305,38.3494934723019
1.58305505505505,38.3526613674149
1.58605705705706,38.3558163485842
1.58905905905906,38.3589584932824
1.59206106106106,38.3620878783722
1.59506306306306,38.3652045801125
1.59806506506506,38.3683086741642
1.60106706706707,38.3714002355962
1.60406906906907,38.3744793388907
1.60707107107107,38.3775460579492
1.61007307307307,38.3806004660979
1.61307507507507,38.3836426360931
1.61607707707708,38.3866726401273
1.61907907907908,38.3896905498335
1.62208108108108,38.3926964362917
1.62508308308308,38.3956903700333
1.62808508508508,38.3986724210468
1.63108708708709,38.4016426587828
1.63408908908909,38.4046011521588
1.63709109109109,38.4075479695651
1.64009309309309,38.4104831788687
1.64309509509509,38.4134068474189
1.6460970970971,38.4163190420523
1.6490990990991,38.4192198290969
1.6521011011011,38.4221092743775
1.6551031031031,38.4249874432203
1.65810510510511,38.4278544004575
1.66110710710711,38.4307102104315
1.66410910910911,38.4335549370004
1.66711111111111,38.4363886435414
1.67011311311311,38.4392113929563
1.67311511511511,38.442023247675
1.67611711711712,38.4448242696605
1.67911911911912,38.4476145204129
1.68212112112112,38.4503940609737
1.68512312312312,38.4531629519303
1.68812512512513,38.4559212534195
1.69112712712713,38.4586690251326
1.69412912912913,38.4614063263184
1.69713113113113,38.4641332157882
1.70013313313313,38.4668497519192
1.70313513513513,38.4695559926586
1.70613713713714,38.4722519955275
1.70913913913914,38.4749378176249
1.71214114114114,38.4776135156314
1.71514314314314,38.480279145813
1.71814514514515,38.4829347640248
1.72114714714715,38.4855804257148
1.72414914914915,38.4882161859273
1.72715115115115,38.4908420993072
1.73015315315315,38.4934582201026
1.73315515515515,38.4960646021692
1.73615715715716,38.4986612989734
1.73915915915916,38.5012483635957
1.74216116116116,38.5038258487345
1.74516316316316,38.5063938067091
1.74816516516517,38.5089522894633
1.75116716716717,38.5115013485687
1.75416916916917,38.5140410352281
1.75717117117117,38.5165714002783
1.76017317317317,38.5190924941938
1.76317517517517,38.5216043670899
1.76617717717718,38.5241070687258
1.76917917917918,38.5266006485075
1.77218118118118,38.5290851554915
1.77518318318318,38.531560638387
1.77818518518519,38.5340271455597
1.78118718718719,38.5364847250344
1.78418918918919,38.5389334244981
1.78719119119119,38.5413732913029
1.79019319319319,38.5438043724687
1.7931951951952,38.5462267146866
1.7961971971972,38.5486403643211
1.7991991991992,38.5510453674134
1.8022012012012,38.553441769684
1.8052032032032,38.5558296165354
1.80820520520521,38.5582089530551
1.81120720720721,38.5605798240177
1.81420920920921,38.5629422738885
1.81721121121121,38.5652963468252
1.82021321321321,38.5676420866813
1.82321521521522,38.569979537008
1.82621721721722,38.5723087410573
1.82921921921922,38.5746297417845
1.83222122122122,38.5769425818502
1.83522322322322,38.5792473036234
1.83822522522523,38.5815439491839
1.84122722722723,38.5838325603241
1.84422922922923,38.5861131785523
1.84723123123123,38.5883858450946
1.85023323323323,38.5906506008971
1.85323523523524,38.5929074866288
1.85623723723724,38.5951565426834
1.85923923923924,38.597397809182
1.86224124124124,38.599631325975
1.86524324324324,38.6018571326448
1.86824524524525,38.6040752685074
1.87124724724725,38.6062857726153
1.87424924924925,38.6084886837593
1.87725125125125,38.6106840404706
1.88025325325325,38.6128718810233
1.88325525525526,38.6150522434362
1.88625725725726,38.6172251654748
1.88925925925926,38.6193906846541
1.89226126126126,38.6215488382395
1.89526326326326,38.6236996632501
1.89826526526527,38.6258431964597
1.90126726726727,38.6279794743994
1.90426926926927,38.6301085333594
1.90727127127127,38.6322304093909
1.91027327327327,38.6343451383081
1.91327527527528,38.6364527556902
1.91627727727728,38.6385532968831
1.91927927927928,38.6406467970017
1.92228128128128,38.6427332909313
1.92528328328328,38.6448128133295
1.92828528528529,38.6468853986286
1.93128728728729,38.6489510810367
1.93428928928929,38.6510098945397
1.93729129129129,38.6530618729036
1.94029329329329,38.6551070496755
1.9432952952953,38.6571454581859
1.9462972972973,38.6591771315499
1.9492992992993,38.6612021026697
1.9523013013013,38.6632204042356
1.9553033033033,38.665232068728
1.95830530530531,38.6672371284188
1.96130730730731,38.6692356153735
1.96430930930931,38.6712275614526
1.96731131131131,38.6732129983129
1.97031331331331,38.6751919574098
1.97331531531532,38.6771644699983
1.97631731731732,38.6791305671346
1.97931931931932,38.6810902796782
1.98232132132132,38.6830436382929
1.98532332332332,38.6849906734485
1.98832532532533,38.6869314154224
1.99132732732733,38.6888658943009
1.99432932932933,38.6907941399811
1.99733133133133,38.6927161821718
2.00033333333333,38.6946320503955
2.00333533533534,38.6965417739893
2.00633733733734,38.6984453821072
2.00933933933934,38.7003429037203
2.01234134134134,38.7022343676194
2.01534334334334,38.7041198024156
2.01834534534535,38.7059992365421
2.02134734734735,38.7078726982553
2.02434934934935,38.7097402156364
2.02735135135135,38.7116018165927
2.03035335335335,38.7134575288585
2.03335535535536,38.7153073799972
2.03635735735736,38.717151397402
2.03935935935936,38.7189896082975
2.04236136136136,38.7208220397406
2.04536336336336,38.7226487186225
2.04836536536537,38.7244696716691
2.05136736736737,38.7262849254429
2.05436936936937,38.7280945063439
2.05737137137137,38.729898440611
2.06037337337337,38.7316967543231
2.06337537537538,38.7334894734004
2.06637737737738,38.7352766236055
2.06937937937938,38.7370582305446
2.07238138138138,38.7388343196688
2.07538338338338,38.7406049162752
2.07838538538539,38.7423700455079
2.08138738738739,38.7441297323594
2.08438938938939,38.7458840016715
2.08739139139139,38.7476328781366
2.09039339339339,38.7493763862987
2.0933953953954,38.7511145505545
2.0963973973974,38.7528473951547
2.0993993993994,38.7545749442048
2.1024014014014,38.7562972216662
2.1054034034034,38.7580142513575
2.10840540540541,38.7597260569554
2.11140740740741,38.7614326619957
2.11440940940941,38.7631340898744
2.11741141141141,38.7648303638489
2.12041341341341,38.7665215070385
2.12341541541542,38.7682075424261
2.12641741741742,38.7698884928587
2.12941941941942,38.7715643810484
2.13242142142142,38.7732352295739
2.13542342342342,38.7749010608807
2.13842542542543,38.7765618972828
2.14142742742743,38.7782177609631
2.14442942942943,38.7798686739746
2.14743143143143,38.7815146582416
2.15043343343343,38.78315573556
2.15343543543544,38.7847919275988
2.15643743743744,38.7864232559007
2.15943943943944,38.7880497418831
2.16244144144144,38.7896714068391
2.16544344344344,38.7912882719383
2.16844544544545,38.7929003582275
2.17144744744745,38.7945076866322
2.17444944944945,38.7961102779565
2.17745145145145,38.7977081528849
2.18045345345345,38.7993013319826
2.18345545545546,38.8008898356966
2.18645745745746,38.8024736843564
2.18945945945946,38.8040528981749
2.19246146146146,38.8056274972492
2.19546346346346,38.8071975015615
2.19846546546547,38.8087629309798
2.20146746746747,38.8103238052587
2.20446946946947,38.8118801440406
2.20747147147147,38.8134319668556
2.21047347347347,38.8149792931234
2.21347547547548,38.8165221421531
2.21647747747748,38.8180605331447
2.21947947947948,38.8195944851894
2.22248148148148,38.8211240172705
2.22548348348348,38.8226491482643
2.22848548548549,38.8241698969408
2.23148748748749,38.825686281964
2.23448948948949,38.8271983218935
2.23749149149149,38.8287060351844
2.24049349349349,38.8302094401885
2.2434954954955,38.8317085551548
2.2464974974975,38.8332033982305
2.2494994994995,38.8346939874611
2.2525015015015,38.836180340792
2.2555035035035,38.8376624760682
2.25850550550551,38.8391404110359
2.26150750750751,38.8406141633426
2.26450950950951,38.8420837505379
2.26751151151151,38.8435491900742
2.27051351351351,38.8450104993074
2.27351551551552,38.8464676954978
2.27651751751752,38.8479207958101
2.27951951951952,38.8493698173146
2.28252152152152,38.8508147769879
2.28552352352352,38.8522556917131
2.28852552552553,38.8536925782807
2.29152752752753,38.8551254533893
2.29452952952953,38.856554333646
2.29753153153153,38.8579792355673
2.30053353353353,38.8594001755793
2.30353553553554,38.860817170019
2.30653753753754,38.862230235134
2.30953953953954,38.8636393870838
2.31254154154154,38.8650446419403
2.31554354354354,38.8664460156879
2.31854554554555,38.8678435242248
2.32154754754755,38.8692371833631
2.32454954954955,38.8706270088293
2.32755155155155,38.8720130162655
2.33055355355355,38.873395221229
2.33355555555556,38.8747736391939
2.33655755755756,38.8761482855509
2.33955955955956,38.8775191756082
2.34256156156156,38.8788863245918
2.34556356356356,38.8802497476464
2.34856556556557,38.8816094598356
2.35156756756757,38.8829654761428
2.35456956956957,38.8843178114713
2.35757157157157,38.8856664806451
2.36057357357357,38.8870114984094
2.36357557557558,38.888352879431
2.36657757757758,38.8896906382991
2.36957957957958,38.8910247895254
2.37258158158158,38.8923553475449
2.37558358358358,38.8936823267164
2.37858558558559,38.8950057413228
2.38158758758759,38.8963256055717
2.38458958958959,38.8976419335961
2.38759159159159,38.8989547394546
2.39059359359359,38.9002640371318
2.3935955955956,38.9015698405392
2.3965975975976,38.9028721635155
2.3995995995996,38.9041710198267
2.4026016016016,38.9054664231672
2.4056036036036,38.9067583871596
2.40860560560561,38.908046925356
2.41160760760761,38.9093320512375
2.41460960960961,38.9106137782154
2.41761161161161,38.9118921196312
2.42061361361361,38.9131670887575
2.42361561561562,38.9144386987977
2.42661761761762,38.9157069628874
2.42961961961962,38.9169718940941
2.43262162162162,38.9182335054179
2.43562362362362,38.9194918097919
2.43862562562563,38.9207468200826
2.44162762762763,38.9219985490907
2.44462962962963,38.9232470095506
2.44763163163163,38.924492214132
2.45063363363363,38.9257341754393
2.45363563563564,38.9269729060127
2.45663763763764,38.928208418328
2.45963963963964,38.9294407247978
2.46264164164164,38.9306698377711
2.46564364364364,38.9318957695342
2.46864564564565,38.9331185323108
2.47164764764765,38.9343381382629
2.47464964964965,38.9355545994904
2.47765165165165,38.9367679280321
2.48065365365365,38.9379781358659
2.48365565565566,38.9391852349093
2.48665765765766,38.9403892370194
2.48965965965966,38.9415901539938
2.49266166166166,38.9427879975706
2.49566366366366,38.9439827794288
2.49866566566567,38.9451745111888
2.50166766766767,38.9463632044129
2.50466966966967,38.9475488706053
2.50767167167167,38.9487315212126
2.51067367367367,38.9499111676243
2.51367567567568,38.951087821173
2.51667767767768,38.9522614931349
2.51967967967968,38.9534321947299
2.52268168168168,38.9545999371222
2.52568368368368,38.9557647314205
2.52868568568569,38.9569265886785
2.53168768768769,38.9580855198948
2.53468968968969,38.959241536014
2.53769169169169,38.9603946479263
2.54069369369369,38.9615448664683
2.5436956956957,38.9626922024229
2.5466976976977,38.9638366665201
2.5496996996997,38.9649782694371
2.5527017017017,38.9661170217985
2.5557037037037,38.967252934177
2.55870570570571,38.9683860170931
2.56170770770771,38.9695162810161
2.56470970970971,38.9706437363639
2.56771171171171,38.9717683935036
2.57071371371371,38.9728902627517
2.57371571571572,38.9740093543745
2.57671771771772,38.9751256785881
2.57971971971972,38.9762392455591
2.58272172172172,38.9773500654048
2.58572372372372,38.9784581481931
2.58872572572573,38.9795635039435
2.59172772772773,38.9806661426268
2.59472972972973,38.9817660741656
2.59773173173173,38.9828633084347
2.60073373373373,38.9839578552612
2.60373573573574,38.9850497244248
2.60673773773774,38.9861389256583
2.60973973973974,38.9872254686476
2.61274174174174,38.9883093630321
2.61574374374374,38.9893906184052
2.61874574574575,38.9904692443141
2.62174774774775,38.9915452502604
2.62474974974975,38.9926186457004
2.62775175175175,38.9936894400452
2.63075375375375,38.9947576426609
2.63375575575576,38.9958232628693
